Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,20-03-2018,8913.469727,8619.669922,9051.019531,8389.889648
BTC,21-03-2018,8929.280273,8937.480469,9177.370117,8846.330078
BTC,22-03-2018,8728.469727,8939.44043,9100.709961,8564.900391
BTC,23-03-2018,8879.620117,8736.25,8879.620117,8360.620117
BTC,24-03-2018,8668.120117,8901.950195,8996.179688,8665.700195
BTC,25-03-2018,8495.780273,8612.80957,8682.009766,8449.099609
BTC,26-03-2018,8209.400391,8498.469727,8530.080078,7921.430176
BTC,27-03-2018,7833.040039,8200,8232.780273,7797.279785
BTC,28-03-2018,7954.47998,7836.830078,8122.890137,7809.169922
BTC,29-03-2018,7165.700195,7979.069824,7994.330078,7081.379883
BTC,30-03-2018,6890.52002,7171.450195,7276.660156,6683.930176
BTC,31-03-2018,6973.529785,6892.47998,7207.850098,6863.52002
BTC,01-04-2018,6844.22998,7003.060059,7060.950195,6526.870117
BTC,02-04-2018,7083.799805,6844.859863,7135.470215,6816.580078
BTC,03-04-2018,7456.109863,7102.259766,7530.939941,7072.490234
BTC,04-04-2018,6853.839844,7456.410156,7469.879883,6803.879883
BTC,05-04-2018,6811.470215,6848.649902,6933.819824,6644.799805
BTC,06-04-2018,6636.319824,6815.959961,6857.490234,6575
BTC,07-04-2018,6911.089844,6630.509766,7050.540039,6630.509766
BTC,08-04-2018,7023.52002,6919.97998,7111.560059,6919.97998
BTC,09-04-2018,6770.72998,7044.319824,7178.109863,6661.990234
BTC,10-04-2018,6834.759766,6795.439941,6872.410156,6704.149902
BTC,11-04-2018,6968.319824,6843.470215,6968.319824,6817.589844
BTC,12-04-2018,7889.25,6955.379883,7899.22998,6806.509766
BTC,13-04-2018,7895.959961,7901.089844,8183.959961,7758.930176
BTC,14-04-2018,7986.240234,7874.669922,8140.709961,7846
BTC,15-04-2018,8329.110352,7999.330078,8338.419922,7999.330078
BTC,16-04-2018,8058.669922,8337.570313,8371.150391,7925.72998
BTC,17-04-2018,7902.089844,8071.660156,8285.959961,7881.720215
BTC,18-04-2018,8163.419922,7944.430176,8197.799805,7886.009766
BTC,19-04-2018,8294.30957,8159.27002,8298.69043,8138.779785
BTC,20-04-2018,8845.830078,8286.879883,8880.230469,8244.540039
BTC,21-04-2018,8895.580078,8848.790039,8997.570313,8652.150391
BTC,22-04-2018,8802.459961,8925.05957,9001.639648,8779.610352
BTC,23-04-2018,8930.879883,8794.389648,8958.549805,8788.80957
BTC,24-04-2018,9697.5,8934.339844,9732.610352,8927.830078
BTC,25-04-2018,8845.740234,9701.030273,9745.320313,8799.839844
BTC,26-04-2018,9281.509766,8867.320313,9281.509766,8727.089844
BTC,27-04-2018,8987.049805,9290.629883,9375.469727,8987.049805
BTC,28-04-2018,9348.480469,8939.269531,9412.089844,8931.990234
BTC,29-04-2018,9419.080078,9346.410156,9531.490234,9193.709961
BTC,30-04-2018,9240.549805,9426.110352,9477.139648,9166.80957
BTC,01-05-2018,9119.009766,9251.469727,9255.879883,8891.049805
BTC,02-05-2018,9235.919922,9104.599609,9256.519531,9015.139648
BTC,03-05-2018,9743.860352,9233.969727,9798.330078,9188.150391
BTC,04-05-2018,9700.759766,9695.5,9779.200195,9585.959961
BTC,05-05-2018,9858.150391,9700.280273,9964.5,9695.120117
BTC,06-05-2018,9654.799805,9845.30957,9940.139648,9465.25
BTC,07-05-2018,9373.009766,9645.669922,9665.849609,9231.530273
BTC,08-05-2018,9234.820313,9380.870117,9462.75,9127.769531
BTC,09-05-2018,9325.179688,9223.730469,9374.759766,9031.620117
BTC,10-05-2018,9043.94043,9325.959961,9396.040039,9040.519531
BTC,11-05-2018,8441.490234,9052.959961,9052.959961,8394.459961
BTC,12-05-2018,8504.889648,8441.44043,8664.860352,8223.5
BTC,13-05-2018,8723.94043,8515.490234,8773.549805,8395.120117
BTC,14-05-2018,8716.790039,8713.099609,8881.120117,8367.969727
BTC,15-05-2018,8510.379883,8705.19043,8836.19043,8456.450195
BTC,16-05-2018,8368.830078,8504.410156,8508.429688,8175.490234
BTC,17-05-2018,8094.319824,8370.049805,8445.540039,8054.120117
BTC,18-05-2018,8250.969727,8091.830078,8274.120117,7974.819824
BTC,19-05-2018,8247.179688,8255.730469,8372.05957,8183.350098
BTC,20-05-2018,8513.25,8246.990234,8562.410156,8205.240234
BTC,21-05-2018,8418.990234,8522.330078,8557.519531,8365.120117
BTC,22-05-2018,8041.779785,8419.870117,8423.25,8004.580078
BTC,23-05-2018,7557.819824,8037.080078,8054.660156,7507.879883
BTC,24-05-2018,7587.339844,7561.120117,7738.600098,7331.140137
BTC,25-05-2018,7480.140137,7592.299805,7659.140137,7392.649902
BTC,26-05-2018,7355.879883,7486.47998,7595.160156,7349.120117
BTC,27-05-2018,7368.220215,7362.080078,7381.740234,7270.959961
BTC,28-05-2018,7135.990234,7371.310059,7419.049805,7100.890137
BTC,29-05-2018,7472.589844,7129.459961,7526.419922,7090.680176
BTC,30-05-2018,7406.52002,7469.72998,7573.77002,7313.600098
BTC,31-05-2018,7494.169922,7406.149902,7608.899902,7361.129883
BTC,01-06-2018,7541.450195,7500.700195,7604.72998,7407.339844
BTC,02-06-2018,7643.450195,7536.720215,7695.830078,7497.259766
BTC,03-06-2018,7720.25,7632.089844,7754.890137,7613.040039
BTC,04-06-2018,7514.470215,7722.529785,7753.819824,7474.040039
BTC,05-06-2018,7633.759766,7500.899902,7643.22998,7397
BTC,06-06-2018,7653.97998,7625.970215,7680.430176,7502.009766
BTC,07-06-2018,7678.240234,7650.819824,7741.27002,7650.819824
BTC,08-06-2018,7624.919922,7685.140137,7698.189941,7558.399902
BTC,09-06-2018,7531.97998,7632.52002,7683.580078,7531.97998
BTC,10-06-2018,6786.02002,7499.549805,7499.549805,6709.069824
BTC,11-06-2018,6906.919922,6799.290039,6910.180176,6706.629883
BTC,12-06-2018,6582.359863,6905.819824,6907.959961,6542.080078
BTC,13-06-2018,6349.899902,6596.879883,6631.660156,6285.629883
BTC,14-06-2018,6675.350098,6342.75,6707.140137,6334.459961
BTC,15-06-2018,6456.580078,6674.080078,6681.080078,6433.870117
BTC,16-06-2018,6550.160156,6455.450195,6592.490234,6402.290039
BTC,17-06-2018,6499.27002,6545.529785,6589.109863,6499.27002
BTC,18-06-2018,6734.819824,6510.069824,6781.140137,6446.680176
BTC,19-06-2018,6769.939941,6742.390137,6822.5,6709.919922
BTC,20-06-2018,6776.549805,6770.759766,6821.560059,6611.879883
BTC,21-06-2018,6729.740234,6780.089844,6810.939941,6715.169922
BTC,22-06-2018,6083.689941,6737.879883,6747.080078,6006.600098
BTC,23-06-2018,6162.47998,6090.100098,6224.819824,6071.810059
BTC,24-06-2018,6173.22998,6164.279785,6223.779785,5826.410156
BTC,25-06-2018,6249.180176,6171.970215,6327.370117,6119.680176
BTC,26-06-2018,6093.669922,6253.549805,6290.160156,6093.669922
BTC,27-06-2018,6157.129883,6084.399902,6180,6052.850098
BTC,28-06-2018,5903.439941,6153.160156,6170.410156,5873.049805
BTC,29-06-2018,6218.299805,5898.129883,6261.660156,5835.75
BTC,30-06-2018,6404,6214.220215,6465.509766,6214.220215
BTC,01-07-2018,6385.819824,6411.680176,6432.850098,6289.290039
BTC,02-07-2018,6614.180176,6380.379883,6683.859863,6305.700195
BTC,03-07-2018,6529.589844,6596.660156,6671.370117,6447.75
BTC,04-07-2018,6597.549805,6550.870117,6771.919922,6450.459961
BTC,05-07-2018,6639.140137,6599.709961,6749.540039,6546.649902
BTC,06-07-2018,6673.5,6638.689941,6700.939941,6533.549805
BTC,07-07-2018,6856.930176,6668.709961,6863.990234,6579.240234
BTC,08-07-2018,6773.879883,6857.799805,6885.910156,6747.97998
BTC,09-07-2018,6741.75,6775.080078,6838.680176,6724.339844
BTC,10-07-2018,6329.950195,6739.209961,6767.740234,6320.720215
BTC,11-07-2018,6394.709961,6330.77002,6444.959961,6330.470215
BTC,12-07-2018,6228.810059,6396.779785,6397.100098,6136.419922
BTC,13-07-2018,6238.049805,6235.029785,6310.549805,6192.240234
BTC,14-07-2018,6276.120117,6247.5,6298.189941,6212.220215
BTC,15-07-2018,6359.640137,6272.700195,6403.459961,6256.509766
BTC,16-07-2018,6741.75,6357.009766,6741.75,6357.009766
BTC,17-07-2018,7321.040039,6739.649902,7387.240234,6684.169922
BTC,18-07-2018,7370.779785,7315.319824,7534.990234,7280.470215
BTC,19-07-2018,7466.859863,7378.200195,7494.459961,7295.459961
BTC,20-07-2018,7354.129883,7467.399902,7594.669922,7323.259766
BTC,21-07-2018,7419.290039,7352.720215,7437.640137,7262.410156
BTC,22-07-2018,7418.490234,7417.799805,7537.950195,7383.819824
BTC,23-07-2018,7711.109863,7414.709961,7771.5,7409.100098
BTC,24-07-2018,8424.269531,7716.509766,8424.269531,7705.5
BTC,25-07-2018,8181.390137,8379.660156,8416.870117,8086.359863
BTC,26-07-2018,7951.580078,8176.850098,8290.330078,7878.709961
BTC,27-07-2018,8165.009766,7950.399902,8262.660156,7839.759766
BTC,28-07-2018,8192.150391,8169.060059,8222.849609,8110.77002
BTC,29-07-2018,8218.459961,8205.820313,8272.259766,8141.180176
BTC,30-07-2018,8180.47998,8221.580078,8235.5,7917.5
BTC,31-07-2018,7780.439941,8181.200195,8181.529785,7696.930176
BTC,01-08-2018,7624.910156,7769.040039,7769.040039,7504.950195
BTC,02-08-2018,7567.149902,7634.189941,7712.77002,7523.439941
BTC,03-08-2018,7434.390137,7562.140137,7562.140137,7328.649902
BTC,04-08-2018,7032.850098,7438.669922,7497.490234,6984.069824
BTC,05-08-2018,7068.47998,7031.080078,7102.77002,6940.700195
BTC,06-08-2018,6951.799805,7062.939941,7166.549805,6890.540039
BTC,07-08-2018,6753.120117,6958.319824,7146.560059,6748.240234
BTC,08-08-2018,6305.799805,6746.850098,6746.850098,6226.220215
BTC,09-08-2018,6568.22998,6305.560059,6625.72998,6249.069824
BTC,10-08-2018,6184.709961,6571.419922,6591.259766,6124.52002
BTC,11-08-2018,6295.72998,6185.790039,6455.740234,6109.029785
BTC,12-08-2018,6322.689941,6283.649902,6409.850098,6237.5
BTC,13-08-2018,6297.569824,6341.359863,6537.049805,6225.720215
BTC,14-08-2018,6199.709961,6287.660156,6287.939941,5971.049805
BTC,15-08-2018,6308.52002,6221.419922,6588.490234,6221.419922
BTC,16-08-2018,6334.72998,6294.22998,6473.5,6276.410156
BTC,17-08-2018,6580.629883,6340.910156,6582.5,6324.970215
BTC,18-08-2018,6423.759766,6583.430176,6617.350098,6353.72998
BTC,19-08-2018,6506.069824,6422.569824,6537.97998,6361.549805
BTC,20-08-2018,6308.529785,6500.509766,6536.919922,6297.930176
BTC,21-08-2018,6488.759766,6301.069824,6500.870117,6298.240234
BTC,22-08-2018,6376.709961,6486.25,6816.790039,6310.109863
BTC,23-08-2018,6534.879883,6371.339844,6546.540039,6371.339844
BTC,24-08-2018,6719.959961,6551.52002,6719.959961,6498.640137
BTC,25-08-2018,6763.189941,6719.950195,6789.629883,6700.959961
BTC,26-08-2018,6707.259766,6754.640137,6774.75,6620.75
BTC,27-08-2018,6884.640137,6710.799805,6884.640137,6689.709961
BTC,28-08-2018,7096.279785,6891.080078,7109.560059,6882.339844
BTC,29-08-2018,7047.160156,7091.709961,7113.299805,6970.819824
BTC,30-08-2018,6978.22998,7043.759766,7072.689941,6834.689941
BTC,31-08-2018,7037.580078,6973.970215,7057.169922,6920.160156
BTC,01-09-2018,7193.25,7044.810059,7242.290039,7038.049805
BTC,02-09-2018,7272.720215,7189.580078,7306.310059,7132.160156
BTC,03-09-2018,7260.060059,7279.029785,7317.939941,7208.149902
BTC,04-09-2018,7361.660156,7263,7388.259766,7255.439941
BTC,05-09-2018,6792.830078,7361.459961,7388.430176,6792.830078
BTC,06-09-2018,6529.169922,6755.140137,6755.140137,6404.720215
BTC,07-09-2018,6467.069824,6528.919922,6555.290039,6396.870117
BTC,08-09-2018,6225.97998,6460.169922,6534.25,6197.52002
BTC,09-09-2018,6300.859863,6223.379883,6446.259766,6201.220215
BTC,10-09-2018,6329.700195,6301.569824,6374.97998,6292.759766
BTC,11-09-2018,6321.200195,6331.879883,6398.919922,6260.209961
BTC,12-09-2018,6351.799805,6317.009766,6363.870117,6265.089844
BTC,13-09-2018,6517.310059,6354.240234,6535.410156,6354.240234
BTC,14-09-2018,6512.709961,6515.410156,6596.100098,6456.169922
BTC,15-09-2018,6543.200195,6509.399902,6561.720215,6493.549805
BTC,16-09-2018,6517.180176,6536.680176,6544.330078,6460.100098
BTC,17-09-2018,6281.200195,6514.060059,6540.209961,6257.52002
BTC,18-09-2018,6371.299805,6280.910156,6384.180176,6265.709961
BTC,19-09-2018,6398.540039,6371.850098,6448.459961,6208.339844
BTC,20-09-2018,6519.669922,6398.850098,6529.259766,6395.950195
BTC,21-09-2018,6734.950195,6513.870117,6794.330078,6496.359863
BTC,22-09-2018,6721.97998,6735.049805,6814.560059,6616.799805
BTC,23-09-2018,6710.629883,6715.319824,6766.149902,6679.419922
BTC,24-09-2018,6595.410156,6704.77002,6713.560059,6580.899902
BTC,25-09-2018,6446.470215,6603.640137,6603.640137,6381.859863
BTC,26-09-2018,6495,6452.790039,6585.910156,6397.890137
BTC,27-09-2018,6676.75,6495.290039,6712.100098,6464.950195
BTC,28-09-2018,6644.129883,6678.75,6785.029785,6598.319824
BTC,29-09-2018,6601.959961,6643.100098,6643.100098,6511.649902
BTC,30-09-2018,6625.560059,6604.709961,6643.779785,6566.540039
BTC,01-10-2018,6589.620117,6619.850098,6653.299805,6549.080078
BTC,02-10-2018,6556.100098,6593.240234,6611.839844,6537.899902
BTC,03-10-2018,6502.589844,6553.859863,6571.459961,6454.029785
BTC,04-10-2018,6576.689941,6497.910156,6603.310059,6497.910156
BTC,05-10-2018,6622.47998,6574.149902,6623.620117,6557.410156
BTC,06-10-2018,6588.310059,6622.450195,6628.540039,6577.799805
BTC,07-10-2018,6602.950195,6590.680176,6641.490234,6557.040039
BTC,08-10-2018,6652.22998,6600.189941,6675.060059,6576.040039
BTC,09-10-2018,6642.640137,6653.080078,6661.410156,6606.939941
BTC,10-10-2018,6585.529785,6640.290039,6640.290039,6538.959961
BTC,11-10-2018,6256.240234,6586.740234,6586.740234,6243.740234
BTC,12-10-2018,6274.580078,6239.25,6328.5,6236.470215
BTC,13-10-2018,6285.990234,6278.080078,6308.509766,6259.810059
BTC,14-10-2018,6290.930176,6288.490234,6363.209961,6280.149902
BTC,15-10-2018,6596.540039,6292.640137,6965.060059,6258.680176
BTC,16-10-2018,6596.109863,6601.410156,6673.589844,6571.370117
BTC,17-10-2018,6544.430176,6590.52002,6601.209961,6517.450195
BTC,18-10-2018,6476.709961,6542.330078,6567.540039,6450.040039
BTC,19-10-2018,6465.410156,6478.069824,6493.680176,6445.310059
BTC,20-10-2018,6489.189941,6460.919922,6497.720215,6449
BTC,21-10-2018,6482.350098,6490.089844,6556.379883,6476
BTC,22-10-2018,6487.160156,6486.049805,6543.799805,6462.97998
BTC,23-10-2018,6475.740234,6472.359863,6506.009766,6451.27002
BTC,24-10-2018,6495.839844,6478.890137,6521.990234,6468.859863
BTC,25-10-2018,6476.290039,6484.649902,6504.649902,6447.029785
BTC,26-10-2018,6474.75,6468.439941,6498.290039,6449.609863
BTC,27-10-2018,6480.379883,6480.839844,6507.410156,6453.529785
BTC,28-10-2018,6486.390137,6482.660156,6502.279785,6447.910156
BTC,29-10-2018,6332.629883,6492.350098,6503.600098,6306.990234
BTC,30-10-2018,6334.27002,6337.040039,6364.990234,6310.140137
BTC,31-10-2018,6317.609863,6336.990234,6349.160156,6316.879883
BTC,01-11-2018,6377.779785,6318.140137,6547.140137,6311.830078
BTC,02-11-2018,6388.439941,6378.919922,6396.859863,6327.379883
BTC,03-11-2018,6361.259766,6387.240234,6400.069824,6342.370117
BTC,04-11-2018,6376.129883,6365.470215,6388.629883,6294.569824
BTC,05-11-2018,6419.660156,6363.620117,6480.589844,6363.620117
BTC,06-11-2018,6461.009766,6433.379883,6463.549805,6408.160156
BTC,07-11-2018,6530.140137,6468.5,6552.160156,6468.310059
BTC,08-11-2018,6453.720215,6522.27002,6536.919922,6438.529785
BTC,09-11-2018,6385.620117,6442.600098,6456.459961,6373.370117
BTC,10-11-2018,6409.220215,6386.129883,6437.279785,6385.310059
BTC,11-11-2018,6411.27002,6413.629883,6423.25,6350.169922
BTC,12-11-2018,6371.27002,6411.759766,6434.209961,6360.470215
BTC,13-11-2018,6359.490234,6373.189941,6395.27002,6342.669922
BTC,14-11-2018,5738.350098,6351.240234,6371.549805,5544.089844
BTC,15-11-2018,5648.029785,5736.149902,5774.819824,5358.379883
BTC,16-11-2018,5575.549805,5645.319824,5657.02002,5498.939941
BTC,17-11-2018,5554.330078,5578.580078,5578.580078,5519.560059
BTC,18-11-2018,5623.540039,5559.740234,5653.609863,5559.740234
BTC,19-11-2018,4871.490234,5620.779785,5620.779785,4842.910156
BTC,20-11-2018,4451.870117,4863.930176,4951.609863,4272.109863
BTC,21-11-2018,4602.169922,4465.540039,4675.72998,4343.97998
BTC,22-11-2018,4365.939941,4611.569824,4629.640137,4365.640137
BTC,23-11-2018,4347.109863,4360.700195,4396.419922,4195.680176
BTC,24-11-2018,3880.76001,4347.689941,4413.089844,3795.159912
BTC,25-11-2018,4009.969971,3880.780029,4120.870117,3585.060059
BTC,26-11-2018,3779.129883,4015.070068,4107.140137,3643.919922
BTC,27-11-2018,3820.719971,3765.949951,3862.959961,3661.01001
BTC,28-11-2018,4257.419922,3822.469971,4385.899902,3822.469971
BTC,29-11-2018,4278.84668,4269.004395,4413.020508,4145.765137
BTC,30-11-2018,4017.268555,4289.088867,4322.976563,3942.822021
BTC,01-12-2018,4214.671875,4024.464355,4309.377441,3969.710693
BTC,02-12-2018,4139.87793,4200.733398,4301.519531,4110.978516
BTC,03-12-2018,3894.130859,4147.32373,4155.979492,3840.446289
BTC,04-12-2018,3956.893799,3886.294922,4075.627686,3832.75
BTC,05-12-2018,3753.994873,3958.894775,3969.535889,3753.994873
BTC,06-12-2018,3521.101807,3754.074463,3874.966064,3521.101807
BTC,07-12-2018,3419.937256,3512.590332,3512.590332,3280.22876
BTC,08-12-2018,3476.114746,3421.9104,3506.043457,3350.650635
BTC,09-12-2018,3614.234375,3473.227539,3685.305664,3469.094238
BTC,10-12-2018,3502.656006,3612.046387,3647.33252,3470.144531
BTC,11-12-2018,3424.588135,3497.554688,3513.185059,3392.25
BTC,12-12-2018,3486.950195,3421.458252,3534.228516,3413.481445
BTC,13-12-2018,3313.677246,3487.879395,3489.739502,3298.13208
BTC,14-12-2018,3242.484863,3311.751953,3329.555908,3206.542236
BTC,15-12-2018,3236.761719,3243.997559,3275.37793,3191.303467
BTC,16-12-2018,3252.839111,3236.274658,3305.753174,3233.819824
BTC,17-12-2018,3545.864746,3253.123047,3597.917969,3253.123047
BTC,18-12-2018,3696.059082,3544.761475,3701.349365,3487.169189
BTC,19-12-2018,3745.950684,3706.824951,3949.322998,3687.22998
BTC,20-12-2018,4134.441406,3742.195068,4191.228516,3728.974609
BTC,21-12-2018,3896.543701,4133.703613,4198.429688,3850.946289
BTC,22-12-2018,4014.182617,3898.08374,4014.182617,3855.739014
BTC,23-12-2018,3998.980225,4020.994629,4085.723633,3976.405762
BTC,24-12-2018,4078.599121,4000.331787,4271.79248,4000.331787
BTC,25-12-2018,3815.490723,4081.030518,4089.561523,3760.020508
BTC,26-12-2018,3857.297607,3819.666748,3893.359619,3769.86377
BTC,27-12-2018,3654.833496,3854.688477,3874.416992,3645.448486
BTC,28-12-2018,3923.918701,3653.131836,3956.135986,3642.63208
BTC,29-12-2018,3820.408691,3932.491699,3963.758789,3820.408691
BTC,30-12-2018,3865.952637,3822.384766,3901.908936,3797.219238
BTC,31-12-2018,3742.700439,3866.839111,3868.74292,3725.867432
BTC,01-01-2019,3843.52002,3746.713379,3850.913818,3707.231201
BTC,02-01-2019,3943.409424,3849.216309,3947.981201,3817.409424
BTC,03-01-2019,3836.741211,3931.048584,3935.685059,3826.2229
BTC,04-01-2019,3857.717529,3832.040039,3865.93457,3783.85376
BTC,05-01-2019,3845.19458,3851.973877,3904.903076,3836.900146
BTC,06-01-2019,4076.632568,3836.519043,4093.297363,3826.513184
BTC,07-01-2019,4025.248291,4078.584961,4092.613525,4020.894043
BTC,08-01-2019,4030.8479,4028.472168,4109.020996,3996.955322
BTC,09-01-2019,4035.296387,4031.552002,4068.403564,4022.662842
BTC,10-01-2019,3678.924561,4034.411377,4064.06665,3659.174561
BTC,11-01-2019,3687.365479,3674.015381,3713.881836,3653.069824
BTC,12-01-2019,3661.301025,3686.973145,3698.978271,3653.810791
BTC,13-01-2019,3552.953125,3658.868164,3674.76001,3544.927246
BTC,14-01-2019,3706.052246,3557.311035,3727.836182,3552.285156
BTC,15-01-2019,3630.675293,3704.216309,3720.15332,3619.949219
BTC,16-01-2019,3655.006836,3631.509766,3685.7771,3624.67334
BTC,17-01-2019,3678.563965,3651.871094,3680.135986,3621.960938
BTC,18-01-2019,3657.839355,3677.990479,3682.52002,3637.080811
BTC,19-01-2019,3728.568359,3652.37793,3758.533447,3652.37793
BTC,20-01-2019,3601.013672,3725.446045,3743.387939,3583.019531
BTC,21-01-2019,3576.032471,3600.372803,3608.84082,3558.537109
BTC,22-01-2019,3604.577148,3575.081299,3620.746582,3539.721436
BTC,23-01-2019,3585.123047,3605.557129,3623.067871,3565.313965
BTC,24-01-2019,3600.865479,3584.500244,3616.087402,3569.092773
BTC,25-01-2019,3599.765869,3607.390381,3612.927734,3575.597412
BTC,26-01-2019,3602.460449,3599.715332,3654.933105,3593.345947
BTC,27-01-2019,3583.96582,3604.687256,3612.671387,3567.24585
BTC,28-01-2019,3470.450439,3584.283203,3586.750977,3439.23291
BTC,29-01-2019,3448.116943,3468.870117,3476.06543,3400.819824
BTC,30-01-2019,3486.181641,3443.896973,3495.174805,3429.387939
